"id";"instance_id";"item_id";"test_equipment_pn";"test_equipment_description";"test_asset_category_path";"category_id";"test_equipment_internal_descrip";"test_asset_name";"test_asset_name_type";"utilization_status_id";"status";"quantity";"location_org_id";"location_org";"location_id";"locator_id";"default_location_id";"default_locator_id";"location";"locator";"location_type";"location_restricted_flag";"default_location";"default_locator";"restricted_pn_list";"instance_departments"
"74";"29322";"18327";"531170A-31";"TE, SCXI-1122 HIPOT FIXTURE VERIFICATION MODULE";"Test Equipments / Fixture";"1210";;"531170A-31_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154160.0";"126235.0";"154160.0";"Logisztikai polcok";"#Log-13/3";"TAFU";"N";"Logisztikai polcok";"#Log-13/3";;"Mfg Test"
"75";"29389";"12873";"534904A-01";"USB-MINILAB SERIES FVT fixture";"Test Equipments / Fixture";"1210";;"534904A-01_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"76";"29399";"18389";"IOT TF-140V";"IOT TF-140V";"Test Equipments / Fixture";"1210";;"IOT TF-140V_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154291.0";"126235.0";"154291.0";"Logisztikai polcok";"Log3-B-1";"TAFU";"N";"Logisztikai polcok";"Log3-B-1";;"Mfg Test"
"77";"29435";"18413";"540705A-002";"TEST KIT FOR NEXT FLEXRIO IFT";"Test Equipments / Fixture";"1210";;"540705A-002_101";"SERIAL";"21.0";"Planned downtime";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"78";"29478";"18434";"540967A-08";"TE, HIPOT TEST FIXTURE FOR 12 POS COMBICON, FREQUENCY INPUT, CRIO MODULE";"Test Equipments / Fixture";"1210";;"540967A-08_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458412.0";"390367.0";"458412.0";"DAQ&C1 - Salgó polcok";"C1-4/B04";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-4/B04";;"Mfg Test"
"79";"29485";"18244";"539876A-20";"TE, FIXTURE AND ITA COMBO FOR CRIO-904X";"Test Equipments / Fixture";"1210";;"539876A-20_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459280";"463051.0";;;"DAQ&C2";"Production";"TAFU";"N";;;;"Mfg Test"
"80";"29494";"3286";"541102A-050";"NIL-TEST FIXTURE CASETTE FOR INVERTER CONTROL BOARD FOR PMSIC(FC2), FVT";"Test Equipments / Fixture";"1210";"TE, ASSEMBLY, MAIN, MECHANICAL, NI LEUVEN FC2 FVT FIXTURE";"541102A-050_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"444160.0";"121930.0";"444160.0";"Remstar #5 (KIT)";"M14B002";"POT";"Y";"Remstar #5 (KIT)";"M14B002";;"Mfg Test"
"81";"29510";"18447";"532114A-01";"USB-6525";"Test Equipments / Fixture";"1210";;"532114A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"397650.0";"121928.0";"397650.0";"Remstar #3 (POT)";"X16B004";"POT";"Y";"Remstar #3 (POT)";"X16B004";;"Mfg Test"
"82";"29519";"18453";"531844A-01";"TE, HIPOT TEST CABLE FOR THE USB-6218 AND USB-6215 PRODUCTS";"Test Equipments / Fixture";"1210";;"531844A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;"126268.0";"154185.0";"DAQ&C3";;"TAFU";"N";"DAQ & Control 3";"FVT-BU/05";;"Mfg Test"
"83";"29579";"18492";"533227A-01";"Verifikációs M. -  CRIO 24PIN WEIDMULLER";"Test Equipments / Fixture";"1210";;"533227A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154189.0";"126235.0";"154189.0";"Logisztikai polcok";"FVT-BU/06";"TAFU";"N";"Logisztikai polcok";"FVT-BU/06";;"Mfg Test"
"84";"29588";"18500";"533322A-107";"TE, UPDATED CRIO BNC HIPOT FIXTURE";"Test Equipments / Fixture";"1210";;"533322A-107_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458310.0";"390367.0";"458310.0";"DAQ&C1 - Salgó polcok";"C1-3/B02";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-3/B02";;"Mfg Test"
"85";"29600";"18511";"539310A-05";"TE, 16 POS COMBICON HIPOT TEST FIXTURE, CRIO MODULE";"Test Equipments / Fixture";"1210";;"539310A-05_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458305.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-3/A07";;"Mfg Test"
"86";"29615";"18526";"535257B-31";"SCXI-1324 HIPOT F. F. M. ? BU7-Polc-4";"Test Equipments / Fixture";"1210";;"535257B-31_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154190.0";"126235.0";"154190.0";"Logisztikai polcok";"FVT-BU/07";"TAFU";"N";"Logisztikai polcok";"FVT-BU/07";;"Mfg Test"
"87";"29626";"18537";"539970A-20";"TE, PXIE-4310 FVT TERMINAL BLOCK, MODULE ASSY";"Test Equipments / Fixture";"1210";;"539970A-20_101";"SERIAL";"21.0";"Planned downtime";"1";"1027";"DEB";"126235";"154191.0";"126235.0";"154191.0";"Logisztikai polcok";"FVT-BU/08";"TAFU";"N";"Logisztikai polcok";"FVT-BU/08";;"Mfg Test"
"88";"29688";"18573";"540035A-07";"TE, TF445 TEST FIXTURE";"Test Equipments / Fixture";"1210";;"540035A-07_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154192.0";"126235.0";"154192.0";"Logisztikai polcok";"FVT-BU/12";"TAFU";"N";"Logisztikai polcok";"FVT-BU/12";;"Mfg Test"
"89";"29718";"18586";"534497A-00";"ITA - CRIO DIGITAL I/O 37 & 36 PIN";"Test Equipments / ITA";"1211";;"534497A-00_104";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154213.0";"126235.0";"154213.0";"Logisztikai polcok";"Log1-D-5";"TAFU";"N";"Logisztikai polcok";"Log1-D-5";;"Mfg Test"
"90";"29720";"18588";"535362A-00";"ITA - NI 9222, NI 9223";"Test Equipments / ITA";"1211";;"535362A-00_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458130.0";"390367.0";"458130.0";"DAQ&C1 - Salgó polcok";"C1-1/D02";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/D02";;"Mfg Test"
"91";"29749";"12430";"531344B-01";"TE, 36 PIN CRIO WEIDMULLER FVT TEST FIXTURE";"Test Equipments / Fixture";"1210";;"531344B-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458219.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/C01";;"Mfg Test"
"92";"29759";"18607";"532636A-75";"fixture - WSN NODE 18 PIN I/O BLOCK ASSEMBLY";"Test Equipments / Fixture";"1210";;"532636A-75_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"462591.0";"126235.0";"462591.0";"Logisztikai polcok";"Log8-E-4";"TAFU";"N";"Logisztikai polcok";"Log8-E-4";;"Mfg Test"
"93";"29778";"18617";"537691A-01";"TE, 3-CH, 2-PIN, COMBICON";"Test Equipments / Fixture";"1210";;"537691A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154272.0";"126235.0";"154272.0";"Logisztikai polcok";"Log2-G-5";"TAFU";"N";"Logisztikai polcok";"Log2-G-5";;"Mfg Test"
"94";"29781";"18618";"538533A-10";"TE, NI 9218 DSUB FIXTURE";"Test Equipments / Fixture";"1210";;"538533A-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"398815.0";"121928.0";"398815.0";"Remstar #3 (POT)";"X18B001";"POT";"Y";"Remstar #3 (POT)";"X18B001";;"Mfg Test"
"95";"29798";"18630";"538379A-00";"MONOLITHIC CONTROLLER FIXTURE";"Test Equipments / Fixture";"1210";;"538379A-00_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154210.0";"126235.0";"154290.0";"Logisztikai polcok";"Log1-D-1";"TAFU";"N";"Logisztikai polcok";"Log3-A-5";;"Mfg Test"
"96";"29817";"18638";"531545A-01";"fixture - BU2-L4 FVT";"Test Equipments / Fixture";"1210";;"531545A-01_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"399713.0";"121928.0";"399713.0";"Remstar #3 (POT)";"X19D004";"POT";"Y";"Remstar #3 (POT)";"X19D004";;"Mfg Test"
"97";"29821";"18639";"531909A-01";"MINI COMBICON, 4, 2-POS CONNECTORS";"Test Equipments / Fixture";"1210";;"531909A-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121928";"398818.0";"121928.0";"398818.0";"Remstar #3 (POT)";"X18B004";"POT";"Y";"Remstar #3 (POT)";"X18B004";;"Mfg Test"
"98";"29832";"18644";"533391B-00";"fixture - CRIO 10-PIN COMBICON";"Test Equipments / Fixture";"1210";;"533391B-00_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"390367.0";"458250.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-2/F02";;"Mfg Test"
"99";"29842";"18651";"539537B-03";"TE, NI 9436 ITA, CRIO MODULE";"Test Equipments / ITA";"1211";;"539537B-03_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"390367";"458169.0";"390367.0";"458161.0";"DAQ&C1 - Salgó polcok";"C1-1/H01";"TAFU";"N";"DAQ&C1 - Salgó polcok";"C1-1/G03";;"Mfg Test"
"100";"29892";"12206";"193743B-01L";"MCC, CCA, PCI-DIO24";"Test Equipments / Fixture";"1210";;"193743B-01L_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"101";"29913";"18692";"196142A-01";"PDQ30";"Test Equipments / Fixture";"1210";;"196142A-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"102";"29921";"12252";"195241A-01";"DBk15";"Test Equipments / Fixture";"1210";;"195241A-01_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459281";;"126270.0";"154360.0";"DAQ&C4 - MCC tároló";;"TAFU";"N";"DAQ & Control 4";"MCC/IOTECH tároló";;"Mfg Test"
"103";"29939";"11636";"162151A-01";"FVT TEST FIXTURE FOR SC-206X. SC-2060 (180925C-01), SC-2061(180930C-01), SC-2062 (180935C-01)";"Test Equipments / Fixture";"1210";;"162151A-01_001";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"124309";;"124309.0";;"TAMS_INSTALL";;"POT";"Y";"TAMS_INSTALL";;;"Mfg Test"
"104";"33781";"20001";"539363A-06";"TE, CDAQ DEMO KIT GROUNDING SCREW FOR HIPOT";"Test Equipments / KIT / FVT";"1250";;;"NON_SERIALIZED";;;"4";"1027";"DEB";"121077";"153082.0";;;"Remstar #4 (Spare)";"15-A-5";"SPARE";"N";;;;"Mfg Test"
"105";"36741";"21421";"540747A-10";"TE, TEST FIXTURE FOR USB-31XX";"Test Equipments / Fixture";"22";;"540747-10_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23770";;"459300.0";"463029.0";"Laborok - FVT Test tech labor";;"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"106";"37221";"21841";"539023A-07";"TE, RUBIDIUM CLOCK SOURCE CART WITH UPS";"Test Equipments / Fixture";"22";;"539023A-07_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23733";;"23710.0";"90040.0";"BU - Recal";;"TAFU";"N";"Dinamikus lokációk";"A";;"Mfg Test"
"107";"39861";"23429";"INSTR_0032";"MFG TEST STATION FOR CALIBRATION AUDIT";"Test Equipments / Test Stations";"42";;"TS198-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23701";"463035.0";"23701.0";"463035.0";"Egyfokos szoba (MFG)";"Calibration audit";"TAFU";"N";"Egyfokos szoba (MFG)";"Calibration audit";;"Mfg Test"
"108";"45487";"25285";"530884A-04";"TE, SCXI-1000 FOR SWITCHES TEST";"Test Equipments / KIT";"1021";;"530884A-04_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"463380";"463400.0";"463380.0";"463400.0";"Test'n RF - Salgó polcok";"Lokálandók";"TAFU";"N";"Test'n RF - Salgó polcok";"Lokálandók";;"Mfg Test"
"109";"47792";"27524";"531601A-04";"TEST KIT, PXIE-446X, FVT";"Test Equipments / KIT / FVT";"1250";;;"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"462576.0";"126235.0";"462576.0";"Logisztikai polcok";"Log8-C-3";"TAFU";"N";"Logisztikai polcok";"Log8-C-3";;"Mfg Test"
"110";"52310";"30368";"535181A-KIT";"TEST KIT FOR PXI-4132 AND PXIE-4136/37/38/39, HIPOT";"Test Equipments / KIT / FVT";"1250";;"535181A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"111";"61649";"36104";"531749A-500";"TE, DIGITIZERS GEN II TEST ADAPTERS";"Test Equipments / KIT";"1021";;"SCOP2001106NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"112";"61867";"36277";"539831A-00";"TEST KIT FOR DATA TRANSLATION, IFT, DEVICE PROGRAMMING";"Test Equipments / KIT";"1021";;;"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"113";"59012";"32184";"FI_TABLE_PN";"WORKING TABLE FOR BACKEND FINAL INSPECTION OPERATIONS";"Non-Test Resources / Manual operation tables";"7241";;"FI TABLE 2 (C4)";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"MFG Industrial Engineering"
"114";"61487";"35945";"POTTING_MACHINE_PN";"MACHINE OR CONTRACTOR FOR POTTING OPERATION";"Non-Test Resources / ME Machines";"7440";;"POTTING MACHINE 1";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"125141";"151980.0";"125141.0";"151980.0";"Logisztika";"POT terület";"POT";"Y";"Logisztika";"POT terület";;"MFG Industrial Engineering"
"115";"7819";"2496";"539265A-02";"TEST STATION TYPE FOR PXIE-408X DMMS, 2 CALIBRATOR VARIANT";"Test Equipments / Test Stations";"42";"TEST STATION FOR PXIE-408X, DMMS, 2 CALIBRATOR VARIANT, RMC1";"DMMA3921101NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"116";"7822";"2496";"539265A-02";"TEST STATION TYPE FOR PXIE-408X DMMS, 2 CALIBRATOR VARIANT";"Test Equipments / Test Stations";"42";"TEST STATION FOR PXIE-408X, DMMS, 2 CALIBRATOR VARIANT, RMC1";"DMMA3921105NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"23701";"463036.0";"23760.0";;"Egyfokos szoba (MFG)";"Production";"TAFU";"N";"Test'n RF";;;"Mfg Test"
"117";"7832";"2500";"532804A-10";"STATION TYPE FOR DMM, FVT, SUPERSET OF ALL 1 DEGREE ROOM DMM'S/6.5 DIGIT (ALL BUS TYPES)";"Test Equipments / Test Stations";"42";"TEST STATION FOR DMMs";"TS422-NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"23750";;"23760.0";;"Egyfokos szoba (HWS)";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"118";"7835";"2501";"540717A-01";"STATION TYPE FOR DATA TRANSLATION PRODUCT VIBBOX";"Test Equipments / Test Stations";"42";"STATION TYPE FOR DATA TRANSLATION PRODUCT VIBBOX";"540717A-01";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";"459300.0";"463029.0";"DAQ&C1";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"119";"7842";"2503";"530135F-01";"STATION TYPE FOR CRIO PRODUCTS";"Test Equipments / Test Stations";"42";"cRIO LV8.0";"TS061-NIH";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"463057.0";"459260.0";"463050.0";"BU - RMA";"General RMA";"TAFU";"N";"DAQ&C1";"Production";;"Mfg Test"
"120";"7859";"2508";"539828A-01";"STATION TYPE FOR DATA TRANSLATION PRODUCTS";"Test Equipments / Test Stations";"42";"TEST STATION FOR DATA TRANSLATION PRODUCTS";"DTTS4601100NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"121";"7884";"2518";"533250A-01";"STATION TYPE FOR PCI-GPIB/TNT5004, CAN, FVT";"Test Equipments / Test Stations";"42";"GPIB / TNT5004 / CAN";"TS082-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23741";;"459261.0";;"TAMS INSTALL";;"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"122";"7888";"2295";"532098B-01";"STATION TYPE FOR PCI/PXI/PCIE/PXIE M SERIES PRODUCTS";"Test Equipments / Test Stations";"42";"M- Series";"TS165-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;"459261.0";;"DAQ&C3";;"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"123";"7893";"2300";"531278A-01";"STATION TYPE FOR X SERIES SMIO";"Test Equipments / Test Stations";"42";"X-Series MIO/SMIO";"TS230-NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"23741";;;;"TAMS INSTALL";;"TAFU";"N";;;;"Mfg Test"
"124";"7916";"21781";"531027D-01";"STATION TYPE FOR STATIC DIO FVT ARCHITECTURE";"Test Equipments / Test Stations";"42";"Static DIO";"TS045-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90061.0";"459261.0";;"Dinamikus lokációk";"C";"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"125";"7938";"2550";"536433A-01";"STATION TYPE FOR VXI-GPIB";"Test Equipments / Test Stations";"42";"VXI-GPIB-1014";"TS081-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90061.0";"459261.0";;"Dinamikus lokációk";"C";"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"126";"7944";"2554";"532708B-01";"STATION TYPE FOR DAQPAD-601X & PCI-7041, FVT";"Test Equipments / Test Stations";"42";"DAQPad-601x / PCI-7041";"TS154-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90040.0";;;"Dinamikus lokációk";"A";"TAFU";"N";;;;"Mfg Test"
"127";"7946";"2543";"534538A-01";"STATION TYPE FOR SMIO, PCI/PXI-6122/23/32/33, FVT";"Test Equipments / Test Stations";"42";"SMIO PCI / PXI-6122 /23 /32 /33 FVT";"TS160-NIH";"SERIAL";"1.0";"Unplanned downtime";"1";"1027";"DEB";"23710";"90061.0";"459261.0";;"Dinamikus lokációk";"C";"TAFU";"N";"DAQ&C3";;;"Mfg Test"
"128";"7952";"2507";"539830A-01";"TE, ATE FOR DATA TRANSLATION PRODUCTS";"Test Equipments / Test Stations";"42";;"539830A-01_103";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459300";"463029.0";"459300.0";"463029.0";"DAQ&C4";"Production";"TAFU";"N";"DAQ&C4";"Production";;"Mfg Test"
"129";"7964";"2565";"532171A-01";"STATION TYPE FOR PXIE-6672";"Test Equipments / Test Stations";"42";"PXI-Sync / PXIe-6672";"TS255-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"130";"7966";"2567";"532727C-01";"STATION TYPE FOR NI-17XX IMAQ PRODUCTS";"Test Equipments / Test Stations";"42";"NI-1722/42 IMAQ";"TS273-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90061.0";;;"Dinamikus lokációk";"C";"TAFU";"N";;;;"Mfg Test"
"131";"7982";"2577";"537726A-01";"STATION TYPE FOR PCMCIA, FVT";"Test Equipments / Test Stations";"42";"PCMCIA";"TS042-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90040.0";;;"Dinamikus lokációk";"A";"TAFU";"N";;;;"Mfg Test"
"132";"7983";"2578";"533400A-01";"STATION TYPE FOR SCXI-100X SLOT0 AND CHASSIS, PXI-8176, WIN98, STANDALONE";"Test Equipments / Test Stations";"42";"SCXI-100x chassis & slot-0";"TS043-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23710";"90061.0";;;"Dinamikus lokációk";"C";"TAFU";"N";;;;"Mfg Test"
"133";"8008";"2303";"533281A-01";"STATION TYPE FOR ULTIMATE I FOR NIH ONLY";"Test Equipments / Test Stations";"42";"Multifunction DAQ U1";"TS175-NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"126235";"154158.0";;;"Logisztikai polcok";"#Log-13/1";"TAFU";"N";;;;"Mfg Test"
"134";"9683";"24584";"532699C-01";"STATION TYPE FOR HIPOT, MFG";"Test Equipments / Test Stations";"42";"HiPOT STATION with WIN10";"HPOT9101106NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459260";"463050.0";;;"DAQ&C1";"Production";"TAFU";"N";;;;"Mfg Test"
"135";"9697";"2952";"535581L-01";"STATION TYPE FOR FLEXRIO";"Test Equipments / Test Stations";"42";;"FLXR3401101NIH";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;"23760.0";;"Test'n RF";;"TAFU";"N";"Test'n RF";;;"Mfg Test"
"136";"9724";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGDMM01";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"137";"9728";"2505";"540915A-00";"PLACEHOLDER FOR ALL NIH DEBUG SETUPS";"Test Equipments / Test Stations";"42";"NIH DEBUG SETUP USED FOR VARIOUS DAQ AND CRIO PRODUCTS.";"NIHDEBUGMI02";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"23760";;;;"Test'n RF";;"TAFU";"N";;;;"Mfg Test"
"138";"24773";"12323";"197574A-0R2";"CABLE, ANTENNA, GPS, F-TYPE TO SMB CONN, RG-316 COAX";"Test Equipments / KIT / FVT";"1250";;"197574A-0R2_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148793.0";"121930.0";"148793.0";"Remstar #5 (KIT)";"M13D39";"POT";"Y";"Remstar #5 (KIT)";"M13D39";;"Mfg Test"
"139";"24798";"15098";"533386A-01";"PCIE EXTENDER";"Test Equipments / KIT / FVT";"1250";;"PCIE-EXT03";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"459261";;"121930.0";"148818.0";"DAQ&C3";;"TAFU";"N";"Remstar #5 (KIT)";"M13D15";;"Mfg Test"
"140";"24806";"15106";"536384A-KIT";"TEST KIT FOR THE NI 6581, FLEXRIOTEST KIT FOR THE NI 6581, FLEXRIO";"Test Equipments / KIT / FVT";"1250";;"536384A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148826.0";"121930.0";"148826.0";"Remstar #5 (KIT)";"M13A45";"POT";"Y";"Remstar #5 (KIT)";"M13A45";;"Mfg Test"
"141";"24824";"15121";"536411A-KIT";"TEST KIT FOR PXIE-433X, FVT";"Test Equipments / KIT / FVT";"1250";;"536411A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"459261";;"121930.0";"148844.0";"DAQ&C3";;"TAFU";"N";"Remstar #5 (KIT)";"M23A05";;"Mfg Test"
"142";"24827";"15124";"530456A-KIT";"TEST KIT FOR SERIAL PCI/PXI 843X, 2/4 PORT, FVT";"Test Equipments / KIT / FVT";"1250";;"530456A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23733";;"121930.0";"148847.0";"BU - Recal";;"TAFU";"N";"Remstar #5 (KIT)";"M24G04";;"Mfg Test"
"143";"24836";"15133";"538514A-22";"TEST EQUIPMENT, TEST FIXTURE FOR CVS-1457RT, FVT(1458-hoz is)";"Test Equipments / KIT / FVT";"1250";;"538514A-22_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"148856.0";"121987.0";"148856.0";"POT-os salgó C";"C2A02";"POT";"Y";"POT-os salgó C";"C2A02";;"Mfg Test"
"144";"24855";"15151";"534552A-KIT";"PXI-4200 OEM IFT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"534552A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148875.0";"121930.0";"148875.0";"Remstar #5 (KIT)";"M13D41";"POT";"Y";"Remstar #5 (KIT)";"M13D41";;"Mfg Test"
"145";"24856";"15152";"530254A-KIT";"TEST KIT FOR NI-PCI/PXI-781X/783XR (78XX)";"Test Equipments / KIT / FVT";"1250";;"530254A-KIT_102";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23736";"463057.0";"121930.0";"148876.0";"BU - RMA";"General RMA";"TAFU";"N";"Remstar #5 (KIT)";"M13A26";;"Mfg Test"
"146";"24863";"15158";"535867A-KIT";"TEST KIT FOR NI 6584 ADAPTER MODULES";"Test Equipments / KIT / FVT";"1250";;"535867A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148883.0";"121930.0";"148883.0";"Remstar #5 (KIT)";"M23G03";"POT";"Y";"Remstar #5 (KIT)";"M23G03";;"Mfg Test"
"147";"24881";"15172";"538301A-05";"TE, USB-6001/2/3, MCC-231/234 FVT TEST FIXTURE";"Test Equipments / KIT / FVT";"1250";;"538301A-05_102";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121987";"148901.0";"121987.0";"148901.0";"POT-os salgó C";"C4A01";"POT";"Y";"POT-os salgó C";"C4A01";;"Mfg Test"
"148";"24930";"15212";"530222A-KIT";"TEST KIT FOR PCI-DIO-32HS(PCI-6533), PXI-6533, DAQCARD 6533";"Test Equipments / KIT / FVT";"1250";;"530222A-KIT_101";"SERIAL";"2.0";"Available";"1";"1027";"DEB";"121930";"148950.0";"121930.0";"148950.0";"Remstar #5 (KIT)";"M23C07";"POT";"Y";"Remstar #5 (KIT)";"M23C07";;"Mfg Test"
"149";"24953";"15231";"536454A-KIT";"TEST KIT FOR MCC PCIM-DAS PRODUCTS,FVT(adapter az M21E04-ben)";"Test Equipments / KIT / FVT";"1250";;"536454A-KIT_101";"SERIAL";"3.0";"In use";"1";"1027";"DEB";"23770";;"121930.0";"148972.0";"Laborok - FVT Test tech labor";;"TAFU";"N";"Remstar #5 (KIT)";"M21C02";;"Mfg Test"
